specimen_collection_date,overall_segment,vaccination_status,sf_population,new_cases,new_cases_7_day_avg,new_case_rate,new_case_rate_7_day_avg,pct_tot_new_cases,pct_tot_new_cases_7_day_avg,data_as_of,data_loaded_at
04/02/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,732496,61,102,8.33,13.92,75.31,77.78,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/03/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,732529,58,103,7.92,14.06,82.86,78.63,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/04/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,732608,191,111.43,26.07,15.21,85.27,80.16,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/05/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,732675,145,116.43,19.79,15.89,77.54,80.77,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/06/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,732765,163,120,22.24,16.38,80.3,79.77,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/07/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,732848,134,125.29,18.28,17.1,81.71,80.83,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/08/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,732948,134,126.57,18.28,17.27,77.46,80.4,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/09/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,733009,71,128,9.69,17.46,82.56,80.94,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/10/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,733035,79,131,10.78,17.87,85.87,81.22,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/11/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,733131,177,129,24.14,17.6,81.94,80.55,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/12/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,733205,165,131.86,22.5,17.98,78.57,80.68,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/13/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,733291,189,135.57,25.77,18.49,83.26,81.25,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/14/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,733398,161,139.43,21.95,19.01,78.92,80.79,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/15/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,733532,158,142.86,21.54,19.48,81.44,81.37,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/16/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,733596,114,149,15.54,20.31,81.43,81.29,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/17/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,733644,79,149,10.77,20.31,75.96,80.54,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/18/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,733774,241,158.14,32.84,21.55,81.97,80.63,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/19/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,733873,274,173.71,37.34,23.67,80.59,80.9,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/20/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,733972,265,184.57,36.1,25.15,82.04,80.8,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/21/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,734077,238,195.57,32.42,26.64,75.32,80.01,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/22/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,734234,188,199.86,25.6,27.22,79.32,79.76,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/23/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,734286,132,202.43,17.98,27.57,83.02,79.92,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/24/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,734314,108,206.57,14.71,28.13,80.6,80.2,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/25/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,734406,358,223.29,48.75,30.4,82.49,80.44,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/26/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,734500,277,223.71,37.71,30.46,78.03,79.98,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/27/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,734592,348,235.57,47.37,32.07,80.56,79.78,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/28/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,734685,298,244.14,40.56,33.23,79.68,80.42,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/29/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,734820,236,251,32.12,34.16,79.19,80.38,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
04/30/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,734888,174,257,23.68,34.97,82.86,80.42,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/01/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,734902,148,262.71,20.14,35.75,83.15,80.62,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/02/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,734995,380,265.86,51.7,36.17,84.44,81.02,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/03/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,735080,387,281.57,52.65,38.3,83.77,81.99,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/04/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,735179,407,290,55.36,39.45,79.8,81.79,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/05/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,735264,354,298,48.15,40.53,81.38,82.03,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/06/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,735368,331,311.57,45.01,42.37,79,81.87,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/07/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,735416,199,315.14,27.06,42.85,80.24,81.64,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/08/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,735441,181,319.86,24.61,43.49,76.69,81.12,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/09/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,735532,515,339.14,70.02,46.11,78.39,80.01,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/10/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,735644,480,352.43,65.25,47.91,80.4,79.53,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/11/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,735735,462,360.29,62.79,48.97,79.66,79.51,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/12/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,735815,455,374.71,61.84,50.93,83.18,79.87,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/13/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,735912,290,368.86,39.41,50.12,77.33,79.69,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/14/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,735968,256,377,34.78,51.23,78.77,79.56,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/15/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,735997,191,378.43,25.95,51.42,79.92,79.79,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/16/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,736081,559,384.71,75.94,52.27,78.84,79.86,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/17/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,736145,582,399.29,79.06,54.24,81.51,80.11,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/18/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,736251,498,404.43,67.64,54.93,80.84,80.31,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/19/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,736327,489,409.29,66.41,55.58,83.02,80.32,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/20/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,736422,429,429.14,58.25,58.27,80.94,80.71,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/21/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,736474,245,427.57,33.27,58.06,80.33,80.85,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/22/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,736497,187,427,25.39,57.98,79.91,80.85,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/23/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,736587,544,424.86,73.85,57.68,81.07,81.28,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/24/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,736665,485,411,65.84,55.79,83.05,81.52,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/25/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,736763,479,408.29,65.01,55.42,79.57,81.31,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/26/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,736843,453,403.14,61.48,54.71,84.51,81.51,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/27/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,736947,413,400.86,56.04,54.39,82.93,81.81,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/28/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,737002,250,401.57,33.92,54.49,81.17,81.88,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/29/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,737029,194,402.57,26.32,54.62,78.23,81.75,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/30/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,737119,329,371.86,44.63,50.45,84.36,82.22,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
05/31/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,737200,563,383,76.37,51.95,81.48,81.91,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/01/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,737276,531,390.43,72.02,52.96,82.07,82.37,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/02/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,737349,459,391.29,62.25,53.07,79.69,81.57,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/03/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,737452,363,384.14,49.22,52.09,77.9,80.85,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/04/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,737501,260,385.57,35.25,52.28,80.5,80.78,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/05/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,737547,184,384.14,24.95,52.08,77.31,80.73,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/06/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,737646,472,404.57,63.99,54.85,81.8,80.5,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/07/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,737727,456,389.29,61.81,52.77,80,80.22,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/08/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,737837,433,375.29,58.69,50.86,78.02,79.49,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/09/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,737909,406,367.71,55.02,49.83,80.24,79.57,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/10/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738002,350,365.86,47.43,49.57,82.16,80.16,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/11/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738053,211,358.86,28.59,48.62,74.04,79.57,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/12/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738075,185,359,25.07,48.64,82.22,79.93,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/13/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738082,400,348.71,54.19,47.25,77.67,79.2,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/14/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738186,436,345.86,59.06,46.85,79.71,79.14,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/15/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738268,407,342.14,55.13,46.34,78.88,79.3,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/16/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738347,352,334.43,47.67,45.29,79.1,79.11,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/17/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738462,387,339.71,52.41,46,81.13,79,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/18/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738518,229,342.29,31.01,46.35,82.08,79.76,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/19/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738542,190,343,25.73,46.44,79.83,79.58,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/20/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738638,448,349.86,60.65,47.37,82.66,80.45,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/21/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738705,482,356.43,65.25,48.25,78.5,80.2,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/22/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738767,414,357.43,56.04,48.38,79.46,80.3,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/23/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738841,420,367.14,56.85,49.69,80,80.41,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/24/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738943,367,364.29,49.67,49.3,79.61,80.19,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/25/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,738995,243,366.29,32.88,49.57,82.37,80.23,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/26/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739015,176,364.29,23.82,49.29,76.86,80.01,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/27/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739096,508,372.86,68.73,50.45,80,79.57,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/28/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739151,492,374.29,66.56,50.64,82.55,80.32,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/29/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739209,415,374.43,56.14,50.65,78.3,80.13,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
06/30/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739275,441,377.43,59.65,51.05,77.1,79.63,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/01/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739369,318,370.43,43.01,50.1,77.37,79.35,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/02/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739396,196,363.71,26.51,49.19,75.1,78.73,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/03/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739418,163,361.86,22.04,48.94,76.53,78.71,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/04/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739454,235,322.86,31.78,43.66,77.56,78.31,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/05/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739511,555,331.86,75.05,44.88,80.32,77.93,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/06/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739570,430,334,58.14,45.16,79.48,78.14,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/07/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739641,371,324,50.16,43.81,78.77,78.45,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/08/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739728,329,325.57,44.48,44.01,78.52,78.61,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/09/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739755,203,326.57,27.44,44.15,78.68,78.94,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/10/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739768,141,323.43,19.06,43.72,81.5,79.27,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/11/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739826,438,352.43,59.2,47.64,78.21,79.25,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/12/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739890,327,319.86,44.2,43.23,77.3,78.7,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/13/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,739957,340,307,45.95,41.49,79.07,78.6,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/14/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740011,352,304.29,47.57,41.12,78.05,78.48,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/15/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740071,292,299,39.46,40.4,75.45,78.04,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/16/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740099,173,294.71,23.38,39.82,80.09,78.14,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/17/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740111,118,291.43,15.94,39.38,71.95,77.54,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/18/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740115,384,283.71,51.88,38.33,79.5,77.76,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/19/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740186,335,284.86,45.26,38.48,81.91,78.5,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/20/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740248,310,280.57,41.88,37.9,78.09,78.34,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/21/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740310,304,273.71,41.06,36.97,80.42,78.72,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/22/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740385,269,270.43,36.33,36.53,76.64,78.94,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/23/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740403,136,265.14,18.37,35.81,75.98,78.61,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/24/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740420,126,266.29,17.02,35.96,75,78.82,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/25/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740481,364,263.43,49.16,35.58,81.43,79.18,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/26/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740540,269,254,36.32,34.3,76.64,78.29,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/27/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740602,230,242.57,31.06,32.75,78.77,78.39,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/28/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740658,215,229.86,29.03,31.03,78.47,78.03,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/29/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740741,200,220,27,29.7,77.22,78.17,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/30/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740793,137,220.14,18.49,29.72,78.29,78.38,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
07/31/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740808,99,216.29,13.36,29.2,76.15,78.53,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/01/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740870,322,210.29,43.46,28.38,84.29,79.01,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/02/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,740947,207,201.43,27.94,27.19,75.82,78.99,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/03/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,741063,220,200,29.69,26.99,79.71,79.14,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/04/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,741230,165,192.86,22.26,26.02,75.69,78.81,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/05/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,741588,161,187.29,21.71,25.25,75.23,78.6,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/06/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,741897,93,181,12.54,24.4,72.09,78.11,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/07/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,741937,95,180.43,12.8,24.32,76,78.11,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/08/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,742229,237,168.29,31.93,22.67,81.72,77.25,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/09/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,742479,187,165.43,25.19,22.28,79.24,77.82,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/10/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,742684,216,164.86,29.08,22.2,80,77.87,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/11/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,742928,143,161.71,19.25,21.77,77.72,78.18,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/12/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,743261,139,158.57,18.7,21.33,82.25,79.12,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/13/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,743417,90,158.14,12.11,21.27,79.65,79.81,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/14/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,743451,75,155.29,10.09,20.89,79.79,80.16,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/15/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,743608,179,147,24.07,19.77,78.51,79.52,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/16/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,743779,147,141.29,19.76,19,79.89,79.63,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
08/17/2022 12:00:00 AM,Cases in Completed Primary Series San Franciscans,Completed Primary Series,743927,134,129.57,18.01,17.42,77.91,79.28,06/28/2023 12:08:00 AM,06/28/2023 07:01:40 AM
